,Year,State,County,Corn Yield,COUNTY_STATE,Wheat Yield,Soybean Yield
215,2019,IOWA,OTHER (COMBINED) COUNTIES,191.2,"OTHER (COMBINED) COUNTIES, IOWA",,55.9
216,2019,IOWA,OTHER (COMBINED) COUNTIES,152.3,"OTHER (COMBINED) COUNTIES, IOWA",,55.2
217,2019,IOWA,OTHER (COMBINED) COUNTIES,152.3,"OTHER (COMBINED) COUNTIES, IOWA",,56.4
218,2019,IOWA,OTHER (COMBINED) COUNTIES,152.3,"OTHER (COMBINED) COUNTIES, IOWA",,54.0
219,2019,IOWA,OTHER (COMBINED) COUNTIES,152.3,"OTHER (COMBINED) COUNTIES, IOWA",,50.1
220,2019,IOWA,OTHER (COMBINED) COUNTIES,152.3,"OTHER (COMBINED) COUNTIES, IOWA",,55.8
221,2019,IOWA,OTHER (COMBINED) COUNTIES,152.3,"OTHER (COMBINED) COUNTIES, IOWA",,55.9
222,2019,IOWA,OTHER (COMBINED) COUNTIES,189.6,"OTHER (COMBINED) COUNTIES, IOWA",,55.2
223,2019,IOWA,OTHER (COMBINED) COUNTIES,189.6,"OTHER (COMBINED) COUNTIES, IOWA",,56.4
224,2019,IOWA,OTHER (COMBINED) COUNTIES,189.6,"OTHER (COMBINED) COUNTIES, IOWA",,54.0
225,2019,IOWA,OTHER (COMBINED) COUNTIES,189.6,"OTHER (COMBINED) COUNTIES, IOWA",,50.1
226,2019,IOWA,OTHER (COMBINED) COUNTIES,189.6,"OTHER (COMBINED) COUNTIES, IOWA",,55.8
227,2019,IOWA,OTHER (COMBINED) COUNTIES,189.6,"OTHER (COMBINED) COUNTIES, IOWA",,55.9
228,2019,IOWA,OTHER (COMBINED) COUNTIES,210.0,"OTHER (COMBINED) COUNTIES, IOWA",,55.2
229,2019,IOWA,OTHER (COMBINED) COUNTIES,210.0,"OTHER (COMBINED) COUNTIES, IOWA",,56.4
230,2019,IOWA,OTHER (COMBINED) COUNTIES,210.0,"OTHER (COMBINED) COUNTIES, IOWA",,54.0
231,2019,IOWA,OTHER (COMBINED) COUNTIES,210.0,"OTHER (COMBINED) COUNTIES, IOWA",,50.1
232,2019,IOWA,OTHER (COMBINED) COUNTIES,210.0,"OTHER (COMBINED) COUNTIES, IOWA",,55.8
233,2019,IOWA,OTHER (COMBINED) COUNTIES,210.0,"OTHER (COMBINED) COUNTIES, IOWA",,55.9
234,2019,IOWA,PALO ALTO,198.3,"PALO ALTO, IOWA",,55.6
235,2019,IOWA,PLYMOUTH,217.8,"PLYMOUTH, IOWA",,
236,2019,IOWA,SIOUX,192.2,"SIOUX, IOWA",,60.8
237,2019,IOWA,APPANOOSE,166.8,"APPANOOSE, IOWA",,
238,2019,IOWA,MADISON,175.7,"MADISON, IOWA",,52.3
239,2019,IOWA,MARION,170.7,"MARION, IOWA",,54.0
240,2019,IOWA,MONROE,162.3,"MONROE, IOWA",,56.1
241,2019,IOWA,UNION,168.9,"UNION, IOWA",,53.7
242,2019,IOWA,WAYNE,151.5,"WAYNE, IOWA",,52.5
243,2019,IOWA,DAVIS,160.0,"DAVIS, IOWA",,54.6
244,2019,IOWA,DES MOINES,176.9,"DES MOINES, IOWA",,55.1
245,2019,IOWA,HENRY,164.5,"HENRY, IOWA",,56.9
246,2019,IOWA,JEFFERSON,162.7,"JEFFERSON, IOWA",,53.3
247,2019,IOWA,KEOKUK,175.5,"KEOKUK, IOWA",,55.8
248,2019,IOWA,LEE,172.5,"LEE, IOWA",,54.8
249,2019,IOWA,LOUISA,174.6,"LOUISA, IOWA",,54.3
250,2019,IOWA,MAHASKA,189.9,"MAHASKA, IOWA",,53.7
251,2019,IOWA,VAN BUREN,171.0,"VAN BUREN, IOWA",,53.9
252,2019,IOWA,WAPELLO,176.5,"WAPELLO, IOWA",,55.5
253,2019,IOWA,WASHINGTON,178.9,"WASHINGTON, IOWA",,54.7
254,2019,IOWA,ADAIR,176.6,"ADAIR, IOWA",,53.3
255,2019,IOWA,CASS,200.3,"CASS, IOWA",,56.9
256,2019,IOWA,MILLS,202.9,"MILLS, IOWA",,
257,2019,IOWA,MONTGOMERY,204.8,"MONTGOMERY, IOWA",,58.3
258,2019,IOWA,PAGE,191.4,"PAGE, IOWA",,55.9
259,2019,IOWA,POTTAWATTAMIE,208.0,"POTTAWATTAMIE, IOWA",,58.5
260,2019,IOWA,TAYLOR,161.7,"TAYLOR, IOWA",,49.9
261,2019,IOWA,AUDUBON,216.0,"AUDUBON, IOWA",,58.9
262,2019,IOWA,CALHOUN,198.8,"CALHOUN, IOWA",,55.1
263,2019,IOWA,CARROLL,219.7,"CARROLL, IOWA",,58.8
264,2019,IOWA,CRAWFORD,234.7,"CRAWFORD, IOWA",,61.9
265,2019,IOWA,GREENE,201.4,"GREENE, IOWA",,54.2
266,2019,IOWA,GUTHRIE,196.7,"GUTHRIE, IOWA",,54.2
267,2019,IOWA,MONONA,203.9,"MONONA, IOWA",,55.8
268,2019,IOWA,SAC,220.6,"SAC, IOWA",,59.3
269,2019,IOWA,SHELBY,217.3,"SHELBY, IOWA",,58.7
270,2019,IOWA,WOODBURY,218.2,"WOODBURY, IOWA",,56.8
712,2018,IOWA,BOONE,193.7,"BOONE, IOWA",,54.6
713,2018,IOWA,DALLAS,174.0,"DALLAS, IOWA",,52.8
714,2018,IOWA,GRUNDY,225.2,"GRUNDY, IOWA",,61.9
715,2018,IOWA,HAMILTON,188.9,"HAMILTON, IOWA",,49.9
716,2018,IOWA,HARDIN,216.6,"HARDIN, IOWA",,59.3
717,2018,IOWA,JASPER,218.6,"JASPER, IOWA",,60.7
718,2018,IOWA,MARSHALL,226.0,"MARSHALL, IOWA",,61.9
719,2018,IOWA,POLK,186.2,"POLK, IOWA",,53.4
720,2018,IOWA,POWESHIEK,218.7,"POWESHIEK, IOWA",,58.2
721,2018,IOWA,STORY,192.3,"STORY, IOWA",,52.8
722,2018,IOWA,TAMA,224.3,"TAMA, IOWA",,60.1
723,2018,IOWA,WEBSTER,188.1,"WEBSTER, IOWA",,51.1
724,2018,IOWA,BENTON,214.6,"BENTON, IOWA",,61.0
725,2018,IOWA,CEDAR,222.3,"CEDAR, IOWA",,63.3
726,2018,IOWA,CLINTON,210.9,"CLINTON, IOWA",,58.3
727,2018,IOWA,IOWA,211.7,"IOWA, IOWA",,56.0
728,2018,IOWA,JACKSON,202.4,"JACKSON, IOWA",,58.1
729,2018,IOWA,JOHNSON,212.3,"JOHNSON, IOWA",,59.9
730,2018,IOWA,JONES,208.9,"JONES, IOWA",,60.1
731,2018,IOWA,LINN,215.4,"LINN, IOWA",,57.7
732,2018,IOWA,MUSCATINE,209.6,"MUSCATINE, IOWA",,61.7
733,2018,IOWA,SCOTT,214.0,"SCOTT, IOWA",,63.7
734,2018,IOWA,BUTLER,211.3,"BUTLER, IOWA",,56.1
735,2018,IOWA,CERRO GORDO,184.4,"CERRO GORDO, IOWA",,51.7
736,2018,IOWA,FLOYD,184.4,"FLOYD, IOWA",,49.8
737,2018,IOWA,FRANKLIN,204.3,"FRANKLIN, IOWA",,58.5
738,2018,IOWA,HANCOCK,176.7,"HANCOCK, IOWA",,53.2
739,2018,IOWA,HUMBOLDT,162.3,"HUMBOLDT, IOWA",,50.4
740,2018,IOWA,KOSSUTH,180.2,"KOSSUTH, IOWA",,54.2
741,2018,IOWA,MITCHELL,193.3,"MITCHELL, IOWA",,55.6
742,2018,IOWA,WINNEBAGO,180.8,"WINNEBAGO, IOWA",,51.8
743,2018,IOWA,WORTH,180.0,"WORTH, IOWA",,53.7
744,2018,IOWA,WRIGHT,180.5,"WRIGHT, IOWA",,52.6
745,2018,IOWA,ALLAMAKEE,198.4,"ALLAMAKEE, IOWA",,52.8
746,2018,IOWA,BLACK HAWK,206.2,"BLACK HAWK, IOWA",,58.4
747,2018,IOWA,BREMER,212.4,"BREMER, IOWA",,57.3
748,2018,IOWA,BUCHANAN,207.1,"BUCHANAN, IOWA",,57.2
749,2018,IOWA,CHICKASAW,192.9,"CHICKASAW, IOWA",,53.2
750,2018,IOWA,CLAYTON,201.5,"CLAYTON, IOWA",,58.8
751,2018,IOWA,DELAWARE,224.8,"DELAWARE, IOWA",,63.9
752,2018,IOWA,DUBUQUE,211.8,"DUBUQUE, IOWA",,62.0
753,2018,IOWA,FAYETTE,200.1,"FAYETTE, IOWA",,56.5
754,2018,IOWA,HOWARD,185.5,"HOWARD, IOWA",,53.7
755,2018,IOWA,WINNESHIEK,198.1,"WINNESHIEK, IOWA",,51.7
756,2018,IOWA,BUENA VISTA,193.1,"BUENA VISTA, IOWA",,55.5
757,2018,IOWA,CHEROKEE,213.3,"CHEROKEE, IOWA",,64.3
758,2018,IOWA,CLAY,158.5,"CLAY, IOWA",,52.6
759,2018,IOWA,DICKINSON,160.4,"DICKINSON, IOWA",,49.8
760,2018,IOWA,EMMET,155.8,"EMMET, IOWA",,46.7
761,2018,IOWA,LYON,193.0,"LYON, IOWA",,60.6
762,2018,IOWA,O BRIEN,201.6,"O BRIEN, IOWA",,59.9
763,2018,IOWA,OSCEOLA,180.2,"OSCEOLA, IOWA",,57.2
764,2018,IOWA,PALO ALTO,157.9,"PALO ALTO, IOWA",,48.8
765,2018,IOWA,PLYMOUTH,213.8,"PLYMOUTH, IOWA",,61.3
766,2018,IOWA,POCAHONTAS,179.2,"POCAHONTAS, IOWA",,49.7
767,2018,IOWA,SIOUX,211.9,"SIOUX, IOWA",,65.8
768,2018,IOWA,CLARKE,161.8,"CLARKE, IOWA",,47.9
769,2018,IOWA,DECATUR,172.5,"DECATUR, IOWA",,48.0
770,2018,IOWA,MADISON,167.8,"MADISON, IOWA",,50.9
771,2018,IOWA,MARION,190.2,"MARION, IOWA",,58.3
772,2018,IOWA,MONROE,167.0,"MONROE, IOWA",,50.4
773,2018,IOWA,OTHER (COMBINED) COUNTIES,142.6,"OTHER (COMBINED) COUNTIES, IOWA",,52.1
774,2018,IOWA,OTHER (COMBINED) COUNTIES,176.9,"OTHER (COMBINED) COUNTIES, IOWA",,52.1
775,2018,IOWA,OTHER (COMBINED) COUNTIES,196.7,"OTHER (COMBINED) COUNTIES, IOWA",,52.1
776,2018,IOWA,RINGGOLD,153.3,"RINGGOLD, IOWA",,47.2
777,2018,IOWA,UNION,155.8,"UNION, IOWA",,48.6
778,2018,IOWA,WARREN,163.6,"WARREN, IOWA",,52.0
779,2018,IOWA,WAYNE,171.6,"WAYNE, IOWA",,49.0
780,2018,IOWA,DES MOINES,195.4,"DES MOINES, IOWA",,63.8
781,2018,IOWA,HENRY,189.7,"HENRY, IOWA",,62.3
782,2018,IOWA,JEFFERSON,198.8,"JEFFERSON, IOWA",,62.0
783,2018,IOWA,KEOKUK,203.7,"KEOKUK, IOWA",,57.7
784,2018,IOWA,LEE,201.3,"LEE, IOWA",,64.7
785,2018,IOWA,LOUISA,196.5,"LOUISA, IOWA",,58.1
786,2018,IOWA,MAHASKA,207.7,"MAHASKA, IOWA",,59.7
787,2018,IOWA,VAN BUREN,180.9,"VAN BUREN, IOWA",,54.2
788,2018,IOWA,WASHINGTON,214.3,"WASHINGTON, IOWA",,61.5
789,2018,IOWA,ADAIR,149.5,"ADAIR, IOWA",,50.1
790,2018,IOWA,ADAMS,171.6,"ADAMS, IOWA",,53.2
791,2018,IOWA,CASS,169.5,"CASS, IOWA",,52.6
792,2018,IOWA,FREMONT,195.1,"FREMONT, IOWA",,50.6
793,2018,IOWA,MONTGOMERY,191.5,"MONTGOMERY, IOWA",,51.8
794,2018,IOWA,PAGE,188.1,"PAGE, IOWA",,50.5
795,2018,IOWA,TAYLOR,154.4,"TAYLOR, IOWA",,
796,2018,IOWA,AUDUBON,180.0,"AUDUBON, IOWA",,52.3
797,2018,IOWA,CALHOUN,193.3,"CALHOUN, IOWA",,53.1
798,2018,IOWA,CARROLL,208.4,"CARROLL, IOWA",,59.0
799,2018,IOWA,CRAWFORD,214.0,"CRAWFORD, IOWA",,61.7
800,2018,IOWA,GREENE,201.3,"GREENE, IOWA",,55.5
801,2018,IOWA,GUTHRIE,192.2,"GUTHRIE, IOWA",,52.0
802,2018,IOWA,HARRISON,176.0,"HARRISON, IOWA",,52.6
803,2018,IOWA,IDA,222.2,"IDA, IOWA",,63.8
804,2018,IOWA,MONONA,181.4,"MONONA, IOWA",,55.3
805,2018,IOWA,SAC,213.5,"SAC, IOWA",,60.7
806,2018,IOWA,SHELBY,189.1,"SHELBY, IOWA",,57.8
807,2018,IOWA,WOODBURY,219.3,"WOODBURY, IOWA",,59.5
1257,2017,IOWA,BOONE,192.4,"BOONE, IOWA",,56.7
1258,2017,IOWA,DALLAS,187.2,"DALLAS, IOWA",,54.6
1259,2017,IOWA,GRUNDY,217.3,"GRUNDY, IOWA",,63.6
1260,2017,IOWA,HAMILTON,194.6,"HAMILTON, IOWA",,57.2
1261,2017,IOWA,HARDIN,213.7,"HARDIN, IOWA",,59.7
1262,2017,IOWA,JASPER,204.6,"JASPER, IOWA",,60.5
1263,2017,IOWA,MARSHALL,222.4,"MARSHALL, IOWA",,63.5
1264,2017,IOWA,POLK,200.3,"POLK, IOWA",,57.1
1265,2017,IOWA,POWESHIEK,215.1,"POWESHIEK, IOWA",,56.6
1266,2017,IOWA,STORY,200.3,"STORY, IOWA",,57.9
1267,2017,IOWA,TAMA,220.6,"TAMA, IOWA",,59.5
1268,2017,IOWA,WEBSTER,197.9,"WEBSTER, IOWA",,57.9
1269,2017,IOWA,BENTON,215.3,"BENTON, IOWA",,57.6
1270,2017,IOWA,CEDAR,222.3,"CEDAR, IOWA",,59.6
1271,2017,IOWA,CLINTON,213.3,"CLINTON, IOWA",,59.7
1272,2017,IOWA,IOWA,216.7,"IOWA, IOWA",,56.7
1273,2017,IOWA,JACKSON,202.1,"JACKSON, IOWA",,59.2
1274,2017,IOWA,JOHNSON,213.1,"JOHNSON, IOWA",,56.4
1275,2017,IOWA,JONES,217.0,"JONES, IOWA",,54.9
1276,2017,IOWA,LINN,217.4,"LINN, IOWA",,56.0
1277,2017,IOWA,MUSCATINE,206.8,"MUSCATINE, IOWA",,60.3
1278,2017,IOWA,SCOTT,220.0,"SCOTT, IOWA",,63.4
1279,2017,IOWA,BUTLER,211.4,"BUTLER, IOWA",,55.9
1280,2017,IOWA,CERRO GORDO,208.9,"CERRO GORDO, IOWA",,55.2
1281,2017,IOWA,FLOYD,203.4,"FLOYD, IOWA",,54.1
1282,2017,IOWA,FRANKLIN,206.1,"FRANKLIN, IOWA",,57.0
1283,2017,IOWA,HANCOCK,200.2,"HANCOCK, IOWA",,57.4
1284,2017,IOWA,HUMBOLDT,200.9,"HUMBOLDT, IOWA",,58.0
1285,2017,IOWA,KOSSUTH,205.6,"KOSSUTH, IOWA",,60.4
1286,2017,IOWA,MITCHELL,213.4,"MITCHELL, IOWA",,54.4
1287,2017,IOWA,WINNEBAGO,210.7,"WINNEBAGO, IOWA",,59.9
1288,2017,IOWA,WORTH,198.5,"WORTH, IOWA",,54.8
1289,2017,IOWA,WRIGHT,206.9,"WRIGHT, IOWA",,57.9
1290,2017,IOWA,ALLAMAKEE,190.5,"ALLAMAKEE, IOWA",,52.6
1291,2017,IOWA,BLACK HAWK,209.2,"BLACK HAWK, IOWA",,59.5
1292,2017,IOWA,BREMER,212.7,"BREMER, IOWA",,56.8
1293,2017,IOWA,BUCHANAN,221.3,"BUCHANAN, IOWA",,55.9
1294,2017,IOWA,CHICKASAW,194.4,"CHICKASAW, IOWA",,50.4
1295,2017,IOWA,CLAYTON,213.6,"CLAYTON, IOWA",,59.0
1296,2017,IOWA,DELAWARE,218.0,"DELAWARE, IOWA",,63.0
1297,2017,IOWA,DUBUQUE,215.1,"DUBUQUE, IOWA",,59.6
1298,2017,IOWA,FAYETTE,207.6,"FAYETTE, IOWA",,56.3
1299,2017,IOWA,HOWARD,201.7,"HOWARD, IOWA",,51.6
1300,2017,IOWA,WINNESHIEK,199.7,"WINNESHIEK, IOWA",,54.6
1301,2017,IOWA,BUENA VISTA,187.9,"BUENA VISTA, IOWA",,56.5
1302,2017,IOWA,CHEROKEE,203.7,"CHEROKEE, IOWA",,62.4
1303,2017,IOWA,CLAY,197.3,"CLAY, IOWA",,57.6
1304,2017,IOWA,DICKINSON,196.2,"DICKINSON, IOWA",,57.7
1305,2017,IOWA,EMMET,210.1,"EMMET, IOWA",,58.9
1306,2017,IOWA,LYON,218.9,"LYON, IOWA",,63.8
1307,2017,IOWA,O BRIEN,213.8,"O BRIEN, IOWA",,62.3
1308,2017,IOWA,OSCEOLA,211.6,"OSCEOLA, IOWA",,59.7
1309,2017,IOWA,PALO ALTO,195.4,"PALO ALTO, IOWA",,57.8
1310,2017,IOWA,PLYMOUTH,193.0,"PLYMOUTH, IOWA",,59.6
1311,2017,IOWA,POCAHONTAS,190.9,"POCAHONTAS, IOWA",,58.2
1312,2017,IOWA,SIOUX,220.7,"SIOUX, IOWA",,65.2
1313,2017,IOWA,APPANOOSE,170.0,"APPANOOSE, IOWA",,50.7
1314,2017,IOWA,MADISON,173.1,"MADISON, IOWA",,52.5
1315,2017,IOWA,MARION,185.7,"MARION, IOWA",,52.9
1316,2017,IOWA,MONROE,169.9,"MONROE, IOWA",,51.0
1317,2017,IOWA,OTHER (COMBINED) COUNTIES,129.7,"OTHER (COMBINED) COUNTIES, IOWA",,45.0
1318,2017,IOWA,RINGGOLD,167.8,"RINGGOLD, IOWA",,48.8
1319,2017,IOWA,UNION,147.9,"UNION, IOWA",,44.5
1320,2017,IOWA,WARREN,183.2,"WARREN, IOWA",,49.9
1321,2017,IOWA,DAVIS,107.3,"DAVIS, IOWA",,37.6
1322,2017,IOWA,DES MOINES,200.1,"DES MOINES, IOWA",,59.6
1323,2017,IOWA,HENRY,196.4,"HENRY, IOWA",,60.5
1324,2017,IOWA,JEFFERSON,165.5,"JEFFERSON, IOWA",,46.1
1325,2017,IOWA,KEOKUK,176.4,"KEOKUK, IOWA",,51.6
1326,2017,IOWA,LEE,178.0,"LEE, IOWA",,53.5
1327,2017,IOWA,LOUISA,216.6,"LOUISA, IOWA",,59.0
1328,2017,IOWA,MAHASKA,177.2,"MAHASKA, IOWA",,54.4
1329,2017,IOWA,VAN BUREN,128.2,"VAN BUREN, IOWA",,36.6
1330,2017,IOWA,WAPELLO,153.0,"WAPELLO, IOWA",,45.0
1331,2017,IOWA,WASHINGTON,220.4,"WASHINGTON, IOWA",,61.7
1332,2017,IOWA,ADAIR,175.2,"ADAIR, IOWA",,50.5
1333,2017,IOWA,ADAMS,179.9,"ADAMS, IOWA",,52.6
1334,2017,IOWA,CASS,197.4,"CASS, IOWA",,56.9
1335,2017,IOWA,FREMONT,204.5,"FREMONT, IOWA",,60.1
1336,2017,IOWA,MILLS,190.1,"MILLS, IOWA",,55.7
1337,2017,IOWA,MONTGOMERY,199.1,"MONTGOMERY, IOWA",,56.2
1338,2017,IOWA,PAGE,193.1,"PAGE, IOWA",,55.4
1339,2017,IOWA,POTTAWATTAMIE,195.8,"POTTAWATTAMIE, IOWA",,57.0
1340,2017,IOWA,TAYLOR,175.0,"TAYLOR, IOWA",,52.8
1341,2017,IOWA,AUDUBON,211.2,"AUDUBON, IOWA",,57.2
1342,2017,IOWA,CALHOUN,195.1,"CALHOUN, IOWA",,57.5
1343,2017,IOWA,CARROLL,211.3,"CARROLL, IOWA",,60.4
1344,2017,IOWA,CRAWFORD,221.9,"CRAWFORD, IOWA",,61.3
1345,2017,IOWA,GREENE,202.2,"GREENE, IOWA",,56.7
1346,2017,IOWA,GUTHRIE,197.6,"GUTHRIE, IOWA",,59.2
1347,2017,IOWA,HARRISON,193.2,"HARRISON, IOWA",,53.7
1348,2017,IOWA,IDA,215.7,"IDA, IOWA",,62.1
1349,2017,IOWA,MONONA,196.0,"MONONA, IOWA",,57.1
1350,2017,IOWA,SAC,194.5,"SAC, IOWA",,57.8
1351,2017,IOWA,SHELBY,207.1,"SHELBY, IOWA",,58.2
1352,2017,IOWA,WOODBURY,200.5,"WOODBURY, IOWA",,58.1
1846,2016,IOWA,BOONE,208.4,"BOONE, IOWA",,60.2
1847,2016,IOWA,DALLAS,204.0,"DALLAS, IOWA",,58.7
1848,2016,IOWA,GRUNDY,198.5,"GRUNDY, IOWA",,64.8
1849,2016,IOWA,HAMILTON,209.0,"HAMILTON, IOWA",,61.0
1850,2016,IOWA,HARDIN,208.0,"HARDIN, IOWA",,59.9
1851,2016,IOWA,JASPER,214.7,"JASPER, IOWA",,60.3
1852,2016,IOWA,MARSHALL,211.3,"MARSHALL, IOWA",,62.6
1853,2016,IOWA,POLK,199.8,"POLK, IOWA",,55.2
1854,2016,IOWA,POWESHIEK,213.2,"POWESHIEK, IOWA",,57.5
1855,2016,IOWA,STORY,211.9,"STORY, IOWA",,58.4
1856,2016,IOWA,TAMA,208.4,"TAMA, IOWA",,63.5
1857,2016,IOWA,WEBSTER,200.8,"WEBSTER, IOWA",,58.4
1858,2016,IOWA,BENTON,199.9,"BENTON, IOWA",,61.1
1859,2016,IOWA,CEDAR,215.3,"CEDAR, IOWA",,60.5
1860,2016,IOWA,CLINTON,213.8,"CLINTON, IOWA",,59.8
1861,2016,IOWA,IOWA,210.6,"IOWA, IOWA",,57.4
1862,2016,IOWA,JACKSON,202.1,"JACKSON, IOWA",,61.1
1863,2016,IOWA,JOHNSON,189.0,"JOHNSON, IOWA",,56.1
1864,2016,IOWA,JONES,201.3,"JONES, IOWA",,60.4
1865,2016,IOWA,LINN,200.3,"LINN, IOWA",,60.0
1866,2016,IOWA,MUSCATINE,203.0,"MUSCATINE, IOWA",,60.8
1867,2016,IOWA,SCOTT,216.0,"SCOTT, IOWA",,64.4
1868,2016,IOWA,BUTLER,207.3,"BUTLER, IOWA",,59.9
1869,2016,IOWA,CERRO GORDO,193.6,"CERRO GORDO, IOWA",,58.6
1870,2016,IOWA,FLOYD,196.3,"FLOYD, IOWA",,57.5
1871,2016,IOWA,FRANKLIN,204.8,"FRANKLIN, IOWA",,60.5
1872,2016,IOWA,HANCOCK,200.3,"HANCOCK, IOWA",,62.4
1873,2016,IOWA,HUMBOLDT,206.1,"HUMBOLDT, IOWA",,61.0
1874,2016,IOWA,KOSSUTH,204.7,"KOSSUTH, IOWA",,63.4
1875,2016,IOWA,MITCHELL,199.1,"MITCHELL, IOWA",,61.0
1876,2016,IOWA,WINNEBAGO,197.9,"WINNEBAGO, IOWA",,62.5
1877,2016,IOWA,WORTH,191.5,"WORTH, IOWA",,58.2
1878,2016,IOWA,WRIGHT,200.2,"WRIGHT, IOWA",,58.8
1879,2016,IOWA,ALLAMAKEE,205.1,"ALLAMAKEE, IOWA",,56.8
1880,2016,IOWA,BLACK HAWK,206.4,"BLACK HAWK, IOWA",,61.8
1881,2016,IOWA,BREMER,210.6,"BREMER, IOWA",,62.1
1882,2016,IOWA,BUCHANAN,205.6,"BUCHANAN, IOWA",,60.2
1883,2016,IOWA,CHICKASAW,206.6,"CHICKASAW, IOWA",,56.0
1884,2016,IOWA,CLAYTON,210.3,"CLAYTON, IOWA",,63.2
1885,2016,IOWA,DELAWARE,202.3,"DELAWARE, IOWA",,63.8
1886,2016,IOWA,DUBUQUE,211.5,"DUBUQUE, IOWA",,57.8
