,Year,State,County,Corn Yield,COUNTY_STATE,Wheat Yield,Soybean Yield
443,2019,MISSOURI,OTHER (COMBINED) COUNTIES,146.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.8
444,2019,MISSOURI,OTHER (COMBINED) COUNTIES,146.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,38.0
445,2019,MISSOURI,OTHER (COMBINED) COUNTIES,146.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.7
446,2019,MISSOURI,OTHER (COMBINED) COUNTIES,146.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.9
447,2019,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.0
448,2019,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.5
449,2019,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.2
450,2019,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,45.5
451,2019,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.8
452,2019,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,38.0
453,2019,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.7
454,2019,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.9
455,2019,MISSOURI,OTHER (COMBINED) COUNTIES,150.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.0
456,2019,MISSOURI,OTHER (COMBINED) COUNTIES,150.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.5
457,2019,MISSOURI,OTHER (COMBINED) COUNTIES,150.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.2
458,2019,MISSOURI,OTHER (COMBINED) COUNTIES,150.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,45.5
459,2019,MISSOURI,OTHER (COMBINED) COUNTIES,150.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.8
460,2019,MISSOURI,OTHER (COMBINED) COUNTIES,150.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,38.0
461,2019,MISSOURI,OTHER (COMBINED) COUNTIES,150.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.7
462,2019,MISSOURI,OTHER (COMBINED) COUNTIES,150.0,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.9
463,2019,MISSOURI,OTHER (COMBINED) COUNTIES,158.7,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.0
464,2019,MISSOURI,OTHER (COMBINED) COUNTIES,158.7,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.5
465,2019,MISSOURI,OTHER (COMBINED) COUNTIES,158.7,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.2
466,2019,MISSOURI,OTHER (COMBINED) COUNTIES,158.7,"OTHER (COMBINED) COUNTIES, MISSOURI",,45.5
467,2019,MISSOURI,OTHER (COMBINED) COUNTIES,158.7,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.8
468,2019,MISSOURI,OTHER (COMBINED) COUNTIES,158.7,"OTHER (COMBINED) COUNTIES, MISSOURI",,38.0
469,2019,MISSOURI,OTHER (COMBINED) COUNTIES,158.7,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.7
470,2019,MISSOURI,OTHER (COMBINED) COUNTIES,158.7,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.9
471,2019,MISSOURI,OTHER (COMBINED) COUNTIES,133.4,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.0
472,2019,MISSOURI,OTHER (COMBINED) COUNTIES,133.4,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.5
473,2019,MISSOURI,OTHER (COMBINED) COUNTIES,133.4,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.2
474,2019,MISSOURI,OTHER (COMBINED) COUNTIES,133.4,"OTHER (COMBINED) COUNTIES, MISSOURI",,45.5
475,2019,MISSOURI,OTHER (COMBINED) COUNTIES,133.4,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.8
476,2019,MISSOURI,OTHER (COMBINED) COUNTIES,133.4,"OTHER (COMBINED) COUNTIES, MISSOURI",,38.0
477,2019,MISSOURI,OTHER (COMBINED) COUNTIES,133.4,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.7
478,2019,MISSOURI,OTHER (COMBINED) COUNTIES,133.4,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.9
479,2019,MISSOURI,OTHER (COMBINED) COUNTIES,145.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.0
480,2019,MISSOURI,OTHER (COMBINED) COUNTIES,145.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.5
481,2019,MISSOURI,OTHER (COMBINED) COUNTIES,145.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.2
482,2019,MISSOURI,OTHER (COMBINED) COUNTIES,145.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,45.5
483,2019,MISSOURI,OTHER (COMBINED) COUNTIES,145.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,47.8
484,2019,MISSOURI,OTHER (COMBINED) COUNTIES,145.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,38.0
485,2019,MISSOURI,OTHER (COMBINED) COUNTIES,145.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.7
486,2019,MISSOURI,OTHER (COMBINED) COUNTIES,145.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.9
487,2019,MISSOURI,POLK,163.2,"POLK, MISSOURI",,44.3
488,2019,MISSOURI,SALINE,192.2,"SALINE, MISSOURI",,57.3
489,2019,MISSOURI,FRANKLIN,153.7,"FRANKLIN, MISSOURI",,43.8
490,2019,MISSOURI,GASCONADE,137.6,"GASCONADE, MISSOURI",,43.3
491,2019,MISSOURI,JEFFERSON,132.9,"JEFFERSON, MISSOURI",,43.1
492,2019,MISSOURI,ST CHARLES,173.3,"ST CHARLES, MISSOURI",,46.6
493,2019,MISSOURI,STE GENEVIEVE,152.1,"STE GENEVIEVE, MISSOURI",,43.5
494,2019,MISSOURI,WARREN,149.3,"WARREN, MISSOURI",,47.5
495,2019,MISSOURI,ADAIR,132.3,"ADAIR, MISSOURI",,37.4
496,2019,MISSOURI,CARROLL,144.2,"CARROLL, MISSOURI",,43.5
497,2019,MISSOURI,LIVINGSTON,124.5,"LIVINGSTON, MISSOURI",,38.2
498,2019,MISSOURI,RANDOLPH,158.6,"RANDOLPH, MISSOURI",,43.6
499,2019,MISSOURI,SULLIVAN,121.8,"SULLIVAN, MISSOURI",,
500,2019,MISSOURI,AUDRAIN,168.7,"AUDRAIN, MISSOURI",,52.3
501,2019,MISSOURI,MARION,164.7,"MARION, MISSOURI",,47.7
502,2019,MISSOURI,RALLS,157.4,"RALLS, MISSOURI",,47.5
503,2019,MISSOURI,CLINTON,139.3,"CLINTON, MISSOURI",,50.4
504,2019,MISSOURI,DE KALB,126.2,"DE KALB, MISSOURI",,
505,2019,MISSOURI,GENTRY,126.9,"GENTRY, MISSOURI",,
506,2019,MISSOURI,PLATTE,146.6,"PLATTE, MISSOURI",,44.8
507,2019,MISSOURI,RAY,150.0,"RAY, MISSOURI",,41.0
508,2019,MISSOURI,BOLLINGER,157.9,"BOLLINGER, MISSOURI",,39.7
509,2019,MISSOURI,TEXAS,126.7,"TEXAS, MISSOURI",,
510,2019,MISSOURI,WEBSTER,160.8,"WEBSTER, MISSOURI",,53.8
511,2019,MISSOURI,BUTLER,161.8,"BUTLER, MISSOURI",,46.9
512,2019,MISSOURI,DUNKLIN,180.5,"DUNKLIN, MISSOURI",,46.3
513,2019,MISSOURI,MISSISSIPPI,152.4,"MISSISSIPPI, MISSOURI",,38.8
514,2019,MISSOURI,NEW MADRID,173.0,"NEW MADRID, MISSOURI",,40.0
515,2019,MISSOURI,SCOTT,174.2,"SCOTT, MISSOURI",,47.4
516,2019,MISSOURI,STODDARD,170.1,"STODDARD, MISSOURI",,54.4
517,2019,MISSOURI,BARRY,148.9,"BARRY, MISSOURI",,
518,2019,MISSOURI,BARTON,142.0,"BARTON, MISSOURI",,39.2
519,2019,MISSOURI,DADE,123.3,"DADE, MISSOURI",,45.1
520,2019,MISSOURI,NEWTON,150.9,"NEWTON, MISSOURI",,
521,2019,MISSOURI,BATES,160.2,"BATES, MISSOURI",,
522,2019,MISSOURI,CEDAR,132.0,"CEDAR, MISSOURI",,39.0
523,2019,MISSOURI,JACKSON,157.0,"JACKSON, MISSOURI",,41.6
524,2019,MISSOURI,LAFAYETTE,185.5,"LAFAYETTE, MISSOURI",,57.2
525,2019,MISSOURI,ST CLAIR,137.2,"ST CLAIR, MISSOURI",,42.3
947,2018,MISSOURI,BENTON,170.4,"BENTON, MISSOURI",,
948,2018,MISSOURI,COLE,159.0,"COLE, MISSOURI",,
949,2018,MISSOURI,HICKORY,137.9,"HICKORY, MISSOURI",,34.0
950,2018,MISSOURI,LACLEDE,133.3,"LACLEDE, MISSOURI",,28.9
951,2018,MISSOURI,MILLER,122.2,"MILLER, MISSOURI",,42.8
952,2018,MISSOURI,MONITEAU,145.0,"MONITEAU, MISSOURI",,37.2
953,2018,MISSOURI,MORGAN,135.2,"MORGAN, MISSOURI",,34.1
954,2018,MISSOURI,OSAGE,158.2,"OSAGE, MISSOURI",,45.4
955,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
956,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
957,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
958,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
959,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
960,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
961,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
962,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
963,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.8,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
964,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
965,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
966,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
967,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
968,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
969,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
970,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
971,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
972,2018,MISSOURI,OTHER (COMBINED) COUNTIES,140.5,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
973,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
974,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
975,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
976,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
977,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
978,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
979,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
980,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
981,2018,MISSOURI,OTHER (COMBINED) COUNTIES,125.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
982,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
983,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
984,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
985,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
986,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
987,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
988,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
989,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
990,2018,MISSOURI,OTHER (COMBINED) COUNTIES,157.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
991,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
992,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
993,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
994,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
995,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
996,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
997,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
998,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
999,2018,MISSOURI,OTHER (COMBINED) COUNTIES,117.6,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
1000,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
1001,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
1002,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
1003,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
1004,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
1005,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
1006,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
1007,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
1008,2018,MISSOURI,OTHER (COMBINED) COUNTIES,142.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
1009,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
1010,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
1011,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
1012,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
1013,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
1014,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
1015,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
1016,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
1017,2018,MISSOURI,OTHER (COMBINED) COUNTIES,175.1,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
1018,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
1019,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
1020,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
1021,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
1022,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
1023,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
1024,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
1025,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
1026,2018,MISSOURI,OTHER (COMBINED) COUNTIES,108.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
1027,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.3
1028,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,51.3
1029,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,41.7
1030,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,48.7
1031,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.5
1032,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,44.6
1033,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,49.6
1034,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,39.2
1035,2018,MISSOURI,OTHER (COMBINED) COUNTIES,133.2,"OTHER (COMBINED) COUNTIES, MISSOURI",,42.3
1036,2018,MISSOURI,PETTIS,159.6,"PETTIS, MISSOURI",,42.7
1037,2018,MISSOURI,POLK,113.5,"POLK, MISSOURI",,35.0
1038,2018,MISSOURI,SALINE,147.5,"SALINE, MISSOURI",,44.1
1039,2018,MISSOURI,FRANKLIN,138.7,"FRANKLIN, MISSOURI",,41.9
1040,2018,MISSOURI,GASCONADE,145.2,"GASCONADE, MISSOURI",,44.6
1041,2018,MISSOURI,JEFFERSON,132.1,"JEFFERSON, MISSOURI",,41.6
1042,2018,MISSOURI,MONTGOMERY,126.4,"MONTGOMERY, MISSOURI",,43.4
1043,2018,MISSOURI,PERRY,152.0,"PERRY, MISSOURI",,52.4
1044,2018,MISSOURI,ST CHARLES,161.9,"ST CHARLES, MISSOURI",,54.0
1045,2018,MISSOURI,STE GENEVIEVE,172.0,"STE GENEVIEVE, MISSOURI",,56.8
1046,2018,MISSOURI,GRUNDY,109.9,"GRUNDY, MISSOURI",,38.4
1047,2018,MISSOURI,RANDOLPH,126.5,"RANDOLPH, MISSOURI",,46.9
1048,2018,MISSOURI,AUDRAIN,131.1,"AUDRAIN, MISSOURI",,49.0
1049,2018,MISSOURI,KNOX,125.4,"KNOX, MISSOURI",,39.1
1050,2018,MISSOURI,LEWIS,116.7,"LEWIS, MISSOURI",,43.8
1051,2018,MISSOURI,MONROE,124.7,"MONROE, MISSOURI",,48.6
1052,2018,MISSOURI,PIKE,139.5,"PIKE, MISSOURI",,48.3
1053,2018,MISSOURI,RALLS,148.6,"RALLS, MISSOURI",,
1054,2018,MISSOURI,ATCHISON,170.1,"ATCHISON, MISSOURI",,47.5
1055,2018,MISSOURI,CLINTON,107.6,"CLINTON, MISSOURI",,40.7
1056,2018,MISSOURI,DAVIESS,92.8,"DAVIESS, MISSOURI",,
1057,2018,MISSOURI,DE KALB,95.6,"DE KALB, MISSOURI",,
1058,2018,MISSOURI,NODAWAY,124.9,"NODAWAY, MISSOURI",,42.6
1059,2018,MISSOURI,PLATTE,158.8,"PLATTE, MISSOURI",,44.8
1060,2018,MISSOURI,WORTH,105.2,"WORTH, MISSOURI",,38.8
1061,2018,MISSOURI,WEBSTER,70.0,"WEBSTER, MISSOURI",,
1062,2018,MISSOURI,DUNKLIN,173.5,"DUNKLIN, MISSOURI",,40.8
1063,2018,MISSOURI,MISSISSIPPI,179.5,"MISSISSIPPI, MISSOURI",,53.0
1064,2018,MISSOURI,PEMISCOT,175.7,"PEMISCOT, MISSOURI",,46.9
1065,2018,MISSOURI,STODDARD,172.5,"STODDARD, MISSOURI",,51.2
1066,2018,MISSOURI,BARRY,75.8,"BARRY, MISSOURI",,
1067,2018,MISSOURI,BARTON,116.9,"BARTON, MISSOURI",,37.0
1068,2018,MISSOURI,CHRISTIAN,75.0,"CHRISTIAN, MISSOURI",,39.0
1069,2018,MISSOURI,DADE,94.3,"DADE, MISSOURI",,39.7
1070,2018,MISSOURI,GREENE,67.5,"GREENE, MISSOURI",,35.1
1071,2018,MISSOURI,NEWTON,77.8,"NEWTON, MISSOURI",,
1072,2018,MISSOURI,BATES,159.1,"BATES, MISSOURI",,49.2
1073,2018,MISSOURI,CEDAR,110.6,"CEDAR, MISSOURI",,
1074,2018,MISSOURI,HENRY,159.8,"HENRY, MISSOURI",,43.4
